start,end,speaker,text
3708.56,3708.9,SPEAKER_00, workers
3713.44,3713.88,SPEAKER_01, you
3713.88,3714.04,SPEAKER_01," know,"
3714.3,3714.3,SPEAKER_01, a
3714.3,3714.74,SPEAKER_01, broad
3714.74,3715.28,SPEAKER_01, effort.
3715.46,3715.56,SPEAKER_01, If
3715.56,3715.7,SPEAKER_01, we're
3715.7,3715.92,SPEAKER_01, thinking
3715.92,3716.18,SPEAKER_01, about
3716.18,3716.32,SPEAKER_01, a
3716.32,3716.54,SPEAKER_01, world
3716.54,3716.76,SPEAKER_01, we
3716.76,3717.16,SPEAKER_01," want,"
3717.9,3718.04,SPEAKER_01, we've
3718.04,3718.18,SPEAKER_01, got
3718.18,3718.38,SPEAKER_01," to,"
3718.58,3719.7,SPEAKER_01, we've
3719.7,3719.82,SPEAKER_01, got
3719.82,3719.9,SPEAKER_01, to
3719.9,3720.08,SPEAKER_01, have
3720.08,3720.24,SPEAKER_01, as
3720.24,3720.44,SPEAKER_01, many
3720.44,3720.92,SPEAKER_01, people
3720.92,3721.32,SPEAKER_01, having
3721.32,3721.72,SPEAKER_01, input
3721.72,3722.02,SPEAKER_01, on
3722.02,3722.2,SPEAKER_01, what
3722.2,3722.4,SPEAKER_01, that
3722.4,3722.68,SPEAKER_01, world
3722.68,3723.04,SPEAKER_01, is
3723.04,3723.2,SPEAKER_01, and
3723.2,3723.34,SPEAKER_01, how
3723.34,3723.48,SPEAKER_01, to
3723.48,3723.7,SPEAKER_01," get,"
3724.0,3724.14,SPEAKER_01, how
3724.14,3724.32,SPEAKER_01," to,"
3724.62,3724.66,SPEAKER_01, how
3724.66,3724.78,SPEAKER_01," to,"
3724.8,3724.8,SPEAKER_01, how
3724.8,3724.8,SPEAKER_01, to
3724.8,3724.92,SPEAKER_01, get
3724.92,3725.1,SPEAKER_01," to,"
3725.1,3725.1,SPEAKER_01, how
3725.1,3725.1,SPEAKER_01, to
3725.1,3725.1,SPEAKER_01, get
3725.1,3725.14,SPEAKER_01, to
3725.14,3725.36,SPEAKER_01," it,"
3725.74,3725.76,SPEAKER_01, right?
3727.3,3727.74,SPEAKER_01, It
3727.74,3728.14,SPEAKER_01, seems
3728.14,3728.52,SPEAKER_01, true
3728.52,3728.78,SPEAKER_01, that
3728.78,3729.08,SPEAKER_01, we
3729.08,3730.06,SPEAKER_01, can't
3729.08,3730.06,SPEAKER_01, can't
3730.06,3730.28,SPEAKER_01, have
3730.28,3730.62,SPEAKER_01, nice
3730.62,3731.12,SPEAKER_01, things
3731.12,3731.4,SPEAKER_01, or
3731.4,3731.54,SPEAKER_01," that,"
3731.54,3731.68,SPEAKER_01," like,"
3731.82,3731.84,SPEAKER_01, a
3731.84,3732.02,SPEAKER_01, better
3732.02,3732.38,SPEAKER_01, world
3732.38,3732.7,SPEAKER_01, isn't
3732.7,3733.16,SPEAKER_01," possible,"
3733.32,3733.48,SPEAKER_01, but
3733.48,3733.62,SPEAKER_01, a
3733.62,3733.8,SPEAKER_01, better
3733.8,3734.32,SPEAKER_01, world
3734.32,3734.96,SPEAKER_01, is
3734.96,3735.42,SPEAKER_01," possible,"
3735.42,3735.42,SPEAKER_01, but
3735.42,3735.42,SPEAKER_01, a
3735.42,3735.42,SPEAKER_01, better
3735.42,3735.42,SPEAKER_01, world
3735.42,3735.52,SPEAKER_01, is
3735.52,3736.08,SPEAKER_01, possible
3736.08,3736.48,SPEAKER_01, and
3736.48,3736.68,SPEAKER_01, it's
3736.68,3736.9,SPEAKER_01, ours
3736.9,3737.1,SPEAKER_01, to
3737.1,3737.5,SPEAKER_01, take
3737.5,3738.54,SPEAKER_01, and
3737.5,3738.54,SPEAKER_01, and
3738.54,3738.76,SPEAKER_01, ours
3738.76,3738.94,SPEAKER_01, to
3738.94,3739.28,SPEAKER_01," make,"
3739.54,3739.66,SPEAKER_01, you
3739.66,3739.88,SPEAKER_01, know?
3743.66,3744.08,SPEAKER_00, do
3744.08,3744.14,SPEAKER_00, you
3744.14,3744.3,SPEAKER_00, feel
3744.3,3744.44,SPEAKER_00, that
3744.44,3744.58,SPEAKER_00, that
3744.58,3744.84,SPEAKER_00, world
3744.84,3745.0,SPEAKER_00, is
3745.0,3745.22,SPEAKER_00, easier
3745.22,3745.36,SPEAKER_00, to
3745.36,3745.58,SPEAKER_00, make
3745.58,3746.04,SPEAKER_00, now
3746.04,3746.22,SPEAKER_00," that,"
3747.52,3747.68,SPEAKER_00, or
3747.68,3747.76,SPEAKER_00, at
3747.76,3747.84,SPEAKER_00, least
3747.84,3748.18,SPEAKER_00, conceive
3748.18,3748.36,SPEAKER_00, of
3748.36,3748.52,SPEAKER_00, now
3748.52,3748.64,SPEAKER_00, that
3748.64,3748.8,SPEAKER_00, we're
3748.8,3748.9,SPEAKER_00, at
3748.9,3749.08,SPEAKER_00, this
3749.08,3749.26,SPEAKER_00, like
3749.26,3749.64,SPEAKER_00, socialism
3749.64,3749.94,SPEAKER_00, versus
3749.94,3750.58,SPEAKER_00, barbarism
3750.58,3751.22,SPEAKER_00," crossroads,"
3751.6,3751.68,SPEAKER_00, are
3751.68,3751.86,SPEAKER_00, the
3751.86,3752.1,SPEAKER_00, other
3752.1,3752.86,SPEAKER_00, possibilities
3752.86,3753.2,SPEAKER_00, more
3753.2,3753.58,SPEAKER_00, apparent
3753.58,3753.86,SPEAKER_00," than,"
3754.76,3755.34,SPEAKER_00, like
3755.34,3755.48,SPEAKER_00, say
3755.48,3755.58,SPEAKER_00, in
3755.58,3755.9,SPEAKER_00, 2011
3755.9,3756.26,SPEAKER_00, when
3756.26,3756.5,SPEAKER_00, you
3756.5,3756.72,SPEAKER_00, said
3756.72,3756.96,SPEAKER_00," that,"
3757.54,3758.18,SPEAKER_00, you
3757.54,3758.18,SPEAKER_00, you
3758.18,3758.26,SPEAKER_00," know,"
3758.3,3758.54,SPEAKER_00, everybody's
3758.54,3758.66,SPEAKER_00, really
3758.66,3758.92,SPEAKER_00, excited
3758.92,3759.1,SPEAKER_00, about
3759.1,3759.2,SPEAKER_00, the
3759.2,3759.44,SPEAKER_00," internet,"
3759.58,3759.76,SPEAKER_00, there's
3759.76,3759.96,SPEAKER_00, more
3759.96,3760.36,SPEAKER_00, of
3760.36,3760.54,SPEAKER_00, this
3760.54,3761.06,SPEAKER_00, utopian
3761.06,3762.62,SPEAKER_00," illusion,"
3762.84,3762.84,SPEAKER_00, I
3762.84,3763.04,SPEAKER_00, guess.
3763.34,3763.48,SPEAKER_01," Yeah,"
3763.68,3763.68,SPEAKER_01, and
3763.68,3764.04,SPEAKER_01, even
3764.04,3764.28,SPEAKER_01, in
3764.28,3765.1,SPEAKER_01," 2011,"
3765.42,3765.42,SPEAKER_01, it
3765.42,3765.6,SPEAKER_01, wasn't
3765.6,3765.74,SPEAKER_01, that
3765.74,3765.88,SPEAKER_01, they
3765.88,3766.02,SPEAKER_01, were
3766.02,3766.28,SPEAKER_01, excited
3766.28,3766.42,SPEAKER_01, about
3766.42,3766.54,SPEAKER_01, the
3766.54,3766.76,SPEAKER_01," internet,"
3766.9,3767.04,SPEAKER_01, they're
3767.04,3767.3,SPEAKER_01, excited
3767.3,3767.46,SPEAKER_01, about
3767.46,3767.82,SPEAKER_01, social
3767.82,3768.38,SPEAKER_01, media.
3768.6,3768.88,SPEAKER_01, They're
3768.88,3769.08,SPEAKER_01, excited
3769.08,3769.22,SPEAKER_01, about
3769.22,3769.46,SPEAKER_01, big
3769.46,3769.92,SPEAKER_01," data,"
3770.18,3770.42,SPEAKER_01, right?
3768.6,3768.88,SPEAKER_00, They're
3768.88,3769.08,SPEAKER_00, excited
3770.78,3771.2,SPEAKER_01, And
3771.2,3771.32,SPEAKER_01, then
3771.32,3771.44,SPEAKER_01, it
3771.44,3771.66,SPEAKER_01," was,"
3771.76,3771.84,SPEAKER_01, you
3771.84,3771.92,SPEAKER_01," know,"
3772.02,3772.22,SPEAKER_01, there's
3772.22,3772.48,SPEAKER_01, big
3772.48,3772.96,SPEAKER_01, data.
3773.32,3773.54,SPEAKER_01, And
3773.54,3773.62,SPEAKER_01, then
3773.62,3774.22,SPEAKER_01, there's
3774.22,3774.88,SPEAKER_01," misinformation,"
3776.04,3776.04,SPEAKER_01, and
3776.04,3776.18,SPEAKER_01, now
3776.18,3776.94,SPEAKER_01," there's,"
3777.04,3777.26,SPEAKER_01," oh,"
3777.46,3777.48,SPEAKER_01, and
3777.48,3777.56,SPEAKER_01, it
3777.56,3777.7,SPEAKER_01, was
3777.7,3778.22,SPEAKER_01," cryptocurrency,"
3778.58,3778.58,SPEAKER_01, a
3778.58,3778.78,SPEAKER_01, blip
3778.78,3778.98,SPEAKER_01, for
3778.98,3779.06,SPEAKER_01, a
3779.06,3779.26,SPEAKER_01," while,"
3779.4,3779.4,SPEAKER_01, and
3779.4,3779.54,SPEAKER_01, then
3779.54,3779.72,SPEAKER_01," it's,"
3779.86,3780.06,SPEAKER_01, now
3780.06,3780.34,SPEAKER_01, it's
3780.34,3780.68,SPEAKER_01," AI,"
3780.92,3781.02,SPEAKER_01, right?
3781.1,3781.26,SPEAKER_01, It's
3781.26,3781.36,SPEAKER_01, just
3781.36,3781.64,SPEAKER_01, like
3781.64,3782.22,SPEAKER_01, the
3782.22,3782.78,SPEAKER_01, trajectory
3782.78,3783.56,SPEAKER_01, of
3783.56,3784.16,SPEAKER_01, concern
3784.16,3785.26,SPEAKER_01," moving,"
3784.16,3785.26,SPEAKER_01," moving,"
3785.62,3785.7,SPEAKER_01, you
3785.7,3785.88,SPEAKER_01," know,"
3786.02,3786.22,SPEAKER_01, ever
3786.22,3786.72,SPEAKER_01," forward,"
3787.42,3787.74,SPEAKER_01, or
3787.74,3787.94,SPEAKER_01, sort
3787.94,3788.08,SPEAKER_01, of
3788.08,3788.22,SPEAKER_01, the
3788.22,3788.72,SPEAKER_01, trajectory
3788.72,3788.98,SPEAKER_01, of
3788.98,3789.46,SPEAKER_01, buzzwords
3789.46,3789.9,SPEAKER_01, as
3789.9,3790.08,SPEAKER_01, these
3790.08,3790.52,SPEAKER_01, companies
3790.52,3790.76,SPEAKER_01, try
3790.76,3790.9,SPEAKER_01, to
3790.9,3791.22,SPEAKER_01, make
3791.22,3791.84,SPEAKER_01, what
3791.84,3792.16,SPEAKER_01, they've
3792.16,3792.74,SPEAKER_01, collected
3792.74,3793.38,SPEAKER_01, valuable
3793.38,3793.66,SPEAKER_01, to
3793.66,3793.9,SPEAKER_01, them.
3795.18,3795.66,SPEAKER_01, And
3795.66,3796.12,SPEAKER_01," so,"
3796.56,3797.02,SPEAKER_01, you
3796.56,3797.02,SPEAKER_01, you
3797.02,3797.18,SPEAKER_01," know,"
3797.28,3797.38,SPEAKER_01, I
3797.38,3797.56,SPEAKER_01, do
3797.56,3797.9,SPEAKER_01, think
3797.9,3798.12,SPEAKER_01, it
3798.12,3798.66,SPEAKER_01, is
3798.66,3798.84,SPEAKER_01, a
3798.84,3798.98,SPEAKER_01, bit
3798.98,3799.26,SPEAKER_01," more,"
3799.26,3799.6,SPEAKER_01, it's
3799.6,3799.92,SPEAKER_01, more
3799.92,3800.44,SPEAKER_01, palpable
3800.44,3800.72,SPEAKER_01, than
3800.72,3800.84,SPEAKER_01, it
3800.84,3801.14,SPEAKER_01, was
3801.14,3801.3,SPEAKER_01, in
3801.3,3801.84,SPEAKER_01, 2011
3801.84,3802.14,SPEAKER_01, to
3802.14,3802.32,SPEAKER_01, a
3802.32,3802.56,SPEAKER_01, broader.
3803.32,3803.56,SPEAKER_01, scale
3803.56,3803.76,SPEAKER_01, with
3803.76,3803.96,SPEAKER_01, people.
3804.14,3804.14,SPEAKER_01," Like,"
3804.4,3804.4,SPEAKER_01, just
3804.4,3804.76,SPEAKER_01, teaching
3804.76,3805.06,SPEAKER_01, about
3805.06,3805.32,SPEAKER_01, this
3805.32,3805.76,SPEAKER_01, stuff
3805.76,3806.46,SPEAKER_01, over
3805.76,3806.46,SPEAKER_03, over
3805.76,3806.46,SPEAKER_01, over
3805.76,3806.46,SPEAKER_01, over
3806.46,3806.62,SPEAKER_01, the
3806.62,3807.08,SPEAKER_01," last,"
3808.02,3808.38,SPEAKER_01," Jesus,"
3808.62,3808.68,SPEAKER_01, like
3808.68,3809.14,SPEAKER_01, 15
3809.14,3809.52,SPEAKER_01, years
3809.52,3809.96,SPEAKER_01, now.
3812.46,3813.06,SPEAKER_01, It's
3813.06,3813.32,SPEAKER_01, much
3813.32,3813.78,SPEAKER_01, easier
3813.78,3814.08,SPEAKER_01, to
3814.08,3814.5,SPEAKER_01, make
3814.5,3814.84,SPEAKER_01, some
3814.84,3815.64,SPEAKER_01, arguments
3815.64,3816.32,SPEAKER_01," about,"
3816.32,3816.76,SPEAKER_01, you
3816.76,3816.92,SPEAKER_01," know,"
3817.04,3817.16,SPEAKER_01, the
3817.16,3817.48,SPEAKER_01, fact
3817.48,3817.7,SPEAKER_01, that
3817.7,3818.2,SPEAKER_01, companies
3818.2,3818.64,SPEAKER_01, collect
3818.64,3819.0,SPEAKER_01, data
3819.0,3819.28,SPEAKER_01, on
3819.28,3819.6,SPEAKER_01, you.
3820.0,3820.14,SPEAKER_03, Right.
3820.0,3820.14,SPEAKER_01, Right.
3820.54,3820.88,SPEAKER_01, In
3820.88,3821.8,SPEAKER_01, five
3820.88,3821.8,SPEAKER_01, five
3821.8,3822.14,SPEAKER_01, minutes
3822.14,3822.28,SPEAKER_01, of
3822.28,3822.4,SPEAKER_01, a
3822.4,3822.72,SPEAKER_01," class,"
3822.9,3822.9,SPEAKER_01, as
3822.9,3823.22,SPEAKER_01, opposed
3823.22,3823.48,SPEAKER_01," to,"
3823.58,3823.74,SPEAKER_01," like,"
3824.02,3824.02,SPEAKER_01, a
3824.02,3824.22,SPEAKER_01, whole
3824.22,3824.86,SPEAKER_01, trajectory
3824.86,3825.56,SPEAKER_01, of
3825.56,3825.74,SPEAKER_01, the
3825.74,3826.06,SPEAKER_01, entire
3826.06,3826.58,SPEAKER_01, semester
3826.58,3826.8,SPEAKER_01, where
3826.8,3827.0,SPEAKER_01, you're
3827.0,3827.12,SPEAKER_01, trying
3827.12,3827.24,SPEAKER_01, to
3827.24,3827.38,SPEAKER_01, make
3827.38,3827.58,SPEAKER_01, this
3827.58,3827.9,SPEAKER_01, argument
3827.9,3828.16,SPEAKER_01, to
3828.16,3828.7,SPEAKER_01, students
3828.7,3829.28,SPEAKER_01, and
3829.28,3829.46,SPEAKER_01, they're
3829.46,3829.58,SPEAKER_01, not
3829.58,3829.88,SPEAKER_01, getting
3829.88,3830.16,SPEAKER_01, it
3830.16,3830.54,SPEAKER_01, and
3830.54,3830.68,SPEAKER_01, they
3830.68,3830.88,SPEAKER_01, don't
3830.88,3831.2,SPEAKER_01," care,"
3831.34,3831.5,SPEAKER_01, right?
3831.5,3831.68,SPEAKER_01, but
3831.68,3831.82,SPEAKER_01, like
3831.82,3832.1,SPEAKER_01, now
3832.1,3832.34,SPEAKER_01, it's
3832.34,3832.54,SPEAKER_01, like
3832.54,3833.86,SPEAKER_01, we
3832.54,3833.86,SPEAKER_01, we
3833.86,3834.06,SPEAKER_01, get
3834.06,3834.22,SPEAKER_01, it
3834.22,3834.4,SPEAKER_01, we're
3834.4,3834.58,SPEAKER_01, here
3834.58,3834.92,SPEAKER_01, together
3834.92,3835.36,SPEAKER_01, let's
3835.36,3835.54,SPEAKER_01, move
3835.54,3835.78,SPEAKER_01, on
3835.78,3836.02,SPEAKER_01, to
3836.02,3836.3,SPEAKER_01, you
3836.3,3836.42,SPEAKER_01, know
3836.42,3836.7,SPEAKER_01, other
3836.7,3837.06,SPEAKER_01, things
3837.06,3837.34,SPEAKER_01, so
3837.34,3837.74,SPEAKER_01, i
3837.74,3837.96,SPEAKER_01, see
3837.96,3838.12,SPEAKER_01, it
3838.12,3838.42,SPEAKER_01, there
3838.42,3838.6,SPEAKER_01, i
3838.6,3838.78,SPEAKER_01, see
3838.78,3838.94,SPEAKER_01, it
3838.94,3839.08,SPEAKER_01, in
3839.08,3839.18,SPEAKER_01, the
3839.18,3839.42,SPEAKER_01, way
3839.42,3839.6,SPEAKER_01, that
3839.6,3839.92,SPEAKER_01, like
3839.92,3840.6,SPEAKER_01, you
3839.92,3840.6,SPEAKER_01, you
3840.6,3840.78,SPEAKER_01, know
3840.78,3840.98,SPEAKER_01, the
3840.98,3841.68,SPEAKER_01, normies
3841.68,3842.32,SPEAKER_01, you
3842.32,3842.48,SPEAKER_01, know
3842.48,3843.02,SPEAKER_01, mothers
3843.02,3843.3,SPEAKER_01,-in
3843.3,3843.66,SPEAKER_01,-law
3843.66,3844.26,SPEAKER_01, and
3844.26,3844.72,SPEAKER_01, uh
3844.72,3844.96,SPEAKER_01, you
3844.96,3845.1,SPEAKER_01, know
3845.1,3845.36,SPEAKER_01, just
3845.36,3846.0,SPEAKER_01, people
3846.0,3846.16,SPEAKER_01, to
3846.16,3846.54,SPEAKER_01, interact
3846.54,3846.76,SPEAKER_01, with
3846.76,3846.9,SPEAKER_01, on
3846.9,3847.04,SPEAKER_01, a
3847.04,3847.18,SPEAKER_01, day
3847.18,3847.26,SPEAKER_01,-to
3847.26,3847.42,SPEAKER_01,-day
3847.42,3847.92,SPEAKER_01, basis
3847.92,3848.34,SPEAKER_01, can
3848.34,3849.1,SPEAKER_01, can
3848.34,3849.1,SPEAKER_01, can
3849.1,3849.28,SPEAKER_01, see
3849.28,3849.42,SPEAKER_01, the
3849.42,3849.94,SPEAKER_01, analysis
3849.94,3850.28,SPEAKER_01, in
3850.28,3850.46,SPEAKER_01, a
3850.46,3850.72,SPEAKER_01, way
3850.72,3851.02,SPEAKER_01, that's
3851.02,3851.26,SPEAKER_01, much
3851.26,3851.48,SPEAKER_01, more
3851.48,3851.72,SPEAKER_01, clear
3851.72,3851.88,SPEAKER_01, than
3851.88,3852.02,SPEAKER_01, it
3852.02,3852.26,SPEAKER_01, was
3852.26,3852.6,SPEAKER_01, certainly
3852.6,3852.92,SPEAKER_01, in
3852.92,3853.98,SPEAKER_01, 2011
3853.98,3855.98,SPEAKER_01, so
3853.98,3855.98,SPEAKER_03, so
3853.98,3855.98,SPEAKER_01, so
3853.98,3855.98,SPEAKER_01, so
3855.98,3857.82,SPEAKER_01, you
3855.98,3857.82,SPEAKER_01, you
3857.82,3857.96,SPEAKER_01, know
3857.96,3858.16,SPEAKER_01, i
3858.16,3858.44,SPEAKER_01, will
3858.44,3858.8,SPEAKER_01, say
3858.8,3859.12,SPEAKER_01, though
3859.12,3859.46,SPEAKER_01, that
3859.46,3860.04,SPEAKER_01, for
3860.04,3860.24,SPEAKER_01, a
3860.24,3860.52,SPEAKER_01, long
3860.52,3860.96,SPEAKER_01, time
3860.96,3861.26,SPEAKER_01, people
3861.26,3861.4,SPEAKER_01, have
3861.4,3861.48,SPEAKER_01, been
3861.5,3861.64,SPEAKER_01, have
3861.64,3861.94,SPEAKER_01, been
3861.94,3862.46,SPEAKER_01, evoking
3862.46,3862.9,SPEAKER_01, Rosa
3862.9,3863.9,SPEAKER_01, Luxembourg's.
3864.04,3864.12,SPEAKER_01, We
3864.12,3864.28,SPEAKER_01, are
3864.28,3864.4,SPEAKER_01, at
3864.4,3864.54,SPEAKER_01, a
3864.54,3865.04,SPEAKER_01, crossroads
3865.04,3865.5,SPEAKER_01, between
3865.5,3866.16,SPEAKER_01, socialism
3866.16,3866.42,SPEAKER_01, and
3866.42,3867.58,SPEAKER_01, barbarism.
3868.68,3869.2,SPEAKER_01, Increasingly
3869.2,3869.36,SPEAKER_01, more
3869.36,3869.7,SPEAKER_01," so,"
3869.94,3870.12,SPEAKER_01, right?
3870.36,3870.54,SPEAKER_01," But,"
3871.24,3871.32,SPEAKER_01, you
3871.32,3871.52,SPEAKER_01," know,"
3871.76,3871.98,SPEAKER_01, there's
3871.98,3872.14,SPEAKER_01, always
3872.14,3872.38,SPEAKER_01, been
3872.38,3873.0,SPEAKER_01, crisis.
3875.08,3875.16,SPEAKER_01," And,"
3875.16,3875.68,SPEAKER_01, you
3875.68,3875.86,SPEAKER_01," know,"
3876.08,3876.34,SPEAKER_01, the
3876.34,3877.28,SPEAKER_01, ruling
3877.28,3877.8,SPEAKER_01, classes
3877.8,3878.12,SPEAKER_01, are
3878.12,3878.68,SPEAKER_01, sure
3878.68,3879.1,SPEAKER_01, to
3879.1,3880.6,SPEAKER_01, make
3879.1,3880.6,SPEAKER_01, make
3880.6,3880.92,SPEAKER_01, sure
3880.92,3881.16,SPEAKER_01, to
3881.16,3881.46,SPEAKER_01, never
3881.46,3881.76,SPEAKER_01, let
3881.76,3881.92,SPEAKER_01, a
3881.92,3882.28,SPEAKER_01, crisis
3882.28,3882.52,SPEAKER_01, go
3882.52,3882.7,SPEAKER_01, to
3882.7,3883.2,SPEAKER_01, waste.
3884.16,3884.68,SPEAKER_01," But,"
3884.68,3885.18,SPEAKER_01, you
3885.18,3885.26,SPEAKER_01," know,"
3885.34,3885.42,SPEAKER_01, I
3885.42,3885.74,SPEAKER_01, think
3885.74,3885.98,SPEAKER_01, the
3885.98,3886.44,SPEAKER_01, crisis
3886.44,3886.7,SPEAKER_01, that
3886.7,3886.86,SPEAKER_01, we're
3886.86,3887.02,SPEAKER_01, in
3887.02,3887.24,SPEAKER_01, right
3887.24,3887.58,SPEAKER_01, now
3887.58,3888.06,SPEAKER_01, is
3888.06,3889.5,SPEAKER_01," palpable,"
3888.06,3889.5,SPEAKER_01," palpable,"
3889.76,3890.24,SPEAKER_01," compelling,"
3890.72,3890.74,SPEAKER_01, and
3890.74,3891.28,SPEAKER_01, lived.
3891.5,3892.1,SPEAKER_01, by
3892.1,3892.6,SPEAKER_01, broader
3892.6,3893.14,SPEAKER_01, swaths
3893.14,3893.24,SPEAKER_01, of
3893.24,3893.74,SPEAKER_01, people
3893.74,3895.14,SPEAKER_01, who
3893.74,3895.14,SPEAKER_01, who
3895.14,3895.36,SPEAKER_01, maybe
3895.36,3895.6,SPEAKER_01, weren't
3895.6,3895.88,SPEAKER_01, touched
3895.88,3896.04,SPEAKER_01, by
3896.04,3896.22,SPEAKER_01, it
3896.22,3896.52,SPEAKER_01, before.
3897.34,3897.46,SPEAKER_01, And
3897.46,3897.66,SPEAKER_01, so
3897.66,3897.9,SPEAKER_01, I
3897.9,3898.14,SPEAKER_01, think
3898.14,3898.32,SPEAKER_01, that
3898.32,3898.66,SPEAKER_01," that,"
3898.82,3900.32,SPEAKER_01, that's
3900.32,3900.42,SPEAKER_01, an
3900.42,3900.96,SPEAKER_01, opportunity.
3902.2,3902.6,SPEAKER_01, That
3902.6,3902.84,SPEAKER_01, may
3902.84,3902.98,SPEAKER_01, be
3902.98,3903.22,SPEAKER_01, not
3903.22,3903.48,SPEAKER_01, something
3903.48,3903.68,SPEAKER_01, you
3903.68,3903.82,SPEAKER_01, want
3903.82,3903.9,SPEAKER_01, to
3903.9,3904.06,SPEAKER_01, say
3904.06,3904.18,SPEAKER_01, in
3904.18,3904.5,SPEAKER_01, public.
3904.64,3904.72,SPEAKER_01, So
3904.72,3905.34,SPEAKER_01, that
3905.34,3905.64,SPEAKER_01, is
3905.64,3905.98,SPEAKER_01, a
3905.98,3907.46,SPEAKER_01, place
3905.98,3907.46,SPEAKER_01, place
3907.46,3907.7,SPEAKER_01, for
3907.7,3908.36,SPEAKER_01, intervention.
3908.92,3908.98,SPEAKER_01, I'm
3908.98,3909.36,SPEAKER_01, saying.
3912.76,3912.76,SPEAKER_00," Yeah,"
3913.0,3913.0,SPEAKER_00, the
3913.0,3913.28,SPEAKER_00, Rosa
3913.28,3913.68,SPEAKER_00, Luxembourg
3913.68,3913.94,SPEAKER_00," quote,"
3914.6,3914.66,SPEAKER_00, and
3914.66,3915.64,SPEAKER_00, I
3915.64,3915.84,SPEAKER_00, always
3915.84,3916.02,SPEAKER_00, hear
3916.02,3916.08,SPEAKER_00, it
3916.08,3916.22,SPEAKER_00, with
3916.22,3916.4,SPEAKER_00, like
3916.4,3916.64,SPEAKER_00, the
3916.64,3916.98,SPEAKER_00," Gramsci,"
3917.1,3917.2,SPEAKER_00, Now
3917.2,3917.3,SPEAKER_00, is
3917.3,3917.4,SPEAKER_00, the
3917.4,3917.52,SPEAKER_00, Time
3917.52,3917.64,SPEAKER_00, of
3917.64,3918.0,SPEAKER_00, Monsters
3918.0,3918.22,SPEAKER_00, thing.
3918.4,3918.56,SPEAKER_00, Yeah.
3919.32,3919.54,SPEAKER_00, We're
3919.54,3919.94,SPEAKER_00, in
3919.94,3920.08,SPEAKER_00, this
3920.08,3920.32,SPEAKER_00, moment
3920.32,3920.48,SPEAKER_00, of
3920.48,3920.6,SPEAKER_00," where,"
3918.4,3918.56,SPEAKER_03, Yeah.
3921.28,3921.8,SPEAKER_00, crisis
3921.8,3921.98,SPEAKER_00, is
3921.98,3922.3,SPEAKER_00," perpetual,"
3922.54,3922.54,SPEAKER_00, I
3922.54,3922.64,SPEAKER_00," guess,"
3922.94,3922.94,SPEAKER_00, and
3922.94,3923.56,SPEAKER_00, also
3923.56,3924.38,SPEAKER_00, doesn't
3924.38,3924.52,SPEAKER_00, have
3924.52,3924.62,SPEAKER_00, any
3924.62,3924.96,SPEAKER_00," bounds,"
3925.12,3925.12,SPEAKER_00, I
3925.12,3925.6,SPEAKER_00, guess.
3925.96,3925.96,SPEAKER_00," So,"
3926.86,3928.36,SPEAKER_00, okay.
3926.86,3928.36,SPEAKER_00, okay.
3929.28,3929.42,SPEAKER_00, Let
3929.42,3929.5,SPEAKER_00, me
3929.5,3929.64,SPEAKER_00, see
3929.64,3929.88,SPEAKER_00, here.
3931.78,3932.3,SPEAKER_00, So
3932.3,3932.82,SPEAKER_00, I
3932.82,3933.24,SPEAKER_00, think
3933.24,3933.74,SPEAKER_00," you've,"
3933.82,3933.94,SPEAKER_00, did
3933.94,3934.02,SPEAKER_00, you
3934.02,3934.26,SPEAKER_00, finish
3934.26,3934.4,SPEAKER_00, up
3934.4,3934.64,SPEAKER_00, the
3934.64,3934.92,SPEAKER_00, draft
3934.92,3935.06,SPEAKER_00, of
3935.06,3935.12,SPEAKER_00, the
3935.12,3935.28,SPEAKER_00, book
3935.28,3935.52,SPEAKER_00, in
3935.52,3936.54,SPEAKER_00, early
3936.54,3937.1,SPEAKER_00, 2025?
3937.42,3937.42,SPEAKER_00, It
3937.42,3937.64,SPEAKER_00, sounds
3937.64,3937.88,SPEAKER_00," like,"
3938.16,3938.16,SPEAKER_00, or?
3938.86,3939.22,SPEAKER_01, Yeah.
3940.9,3940.96,SPEAKER_01, I
3940.96,3941.08,SPEAKER_01," mean,"
3941.22,3941.24,SPEAKER_01, there
3941.24,3941.4,SPEAKER_01, were
3941.4,3941.82,SPEAKER_01, edits
3941.82,3942.06,SPEAKER_01, up
3942.06,3942.5,SPEAKER_01," until,"
3944.24,3944.62,SPEAKER_01," December,"
3944.82,3944.88,SPEAKER_01, I
3944.88,3945.18,SPEAKER_01, think.
3945.7,3945.78,SPEAKER_01," But,"
3945.9,3946.0,SPEAKER_01," like,"
3946.24,3946.24,SPEAKER_01, just
3946.24,3946.66,SPEAKER_01, I
3946.66,3946.92,SPEAKER_01, only
3946.92,3947.22,SPEAKER_01," had,"
3947.38,3947.52,SPEAKER_01," like,"
3948.6,3948.6,SPEAKER_01, so
3948.6,3948.94,SPEAKER_01, I
3948.94,3949.32,SPEAKER_01, finished
3949.32,3949.52,SPEAKER_01, the
3949.52,3949.88,SPEAKER_01, proof.
3945.7,3945.78,SPEAKER_02," But,"
3945.7,3945.78,SPEAKER_03," But,"
3952.26,3952.78,SPEAKER_01, And
3952.78,3953.3,SPEAKER_01, I
3952.78,3953.3,SPEAKER_01, I
